year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",6.00,3.00,1.45,0.00,0.75,0.00,0.80,0.00,0.00,292.00,77.00,0.00,21.00,0.00,194.00
2025,11,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",138.00,30.00,5.19,1.25,7.92,0.00,15.64,10.00,0.00,3322.00,297.00,91.00,274.00,0.00,2660.00
2025,11,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",109.00,35.00,8.84,0.49,7.06,0.00,18.61,3.00,0.00,2653.00,934.00,55.00,233.00,0.00,1431.00
2025,11,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",68.00,22.00,2.20,0.00,4.58,1.39,13.83,2.00,0.00,2100.00,133.00,0.00,165.00,126.00,1676.00
2025,11,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",144.00,18.00,6.57,0.00,6.51,0.00,4.92,5.00,0.00,874.00,302.00,0.00,152.00,0.00,420.00
2025,11,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",28.00,5.00,2.76,0.00,0.72,0.00,1.52,3.00,0.00,219.00,132.00,0.00,34.00,0.00,53.00
2025,11,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Okc Will Rogers International",9.00,2.00,0.71,0.00,0.97,0.00,0.32,0.00,0.00,167.00,27.00,0.00,95.00,0.00,45.00
2025,11,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",17.00,3.00,1.17,0.00,0.26,0.00,1.57,0.00,0.00,231.00,50.00,0.00,42.00,0.00,139.00
2025,11,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",352.00,100.00,16.91,0.50,38.45,0.78,43.37,35.00,0.00,11524.00,2139.00,37.00,2285.00,14.00,7049.00
2025,11,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",273.00,80.00,21.06,0.36,14.78,0.47,43.34,9.00,0.00,5978.00,1478.00,57.00,584.00,9.00,3850.00
2025,11,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1221.00,278.00,80.87,4.31,59.11,0.55,133.16,22.00,1.00,28959.00,9197.00,505.00,3068.00,48.00,16141.00
2025,11,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",93.00,17.00,7.00,1.47,2.69,0.00,5.84,4.00,0.00,1278.00,575.00,134.00,142.00,0.00,427.00
2025,11,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",42.00,9.00,0.73,1.00,1.16,0.00,6.12,3.00,0.00,641.00,49.00,80.00,36.00,0.00,476.00
2025,11,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",236.00,57.00,18.32,0.72,11.44,0.00,26.53,3.00,2.00,4203.00,1185.00,47.00,456.00,0.00,2515.00
2025,11,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",122.00,28.00,7.49,0.00,3.63,0.00,16.88,6.00,0.00,1770.00,551.00,0.00,120.00,0.00,1099.00
2025,11,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",4.00,1.00,0.00,0.57,0.00,0.00,0.43,0.00,0.00,112.00,0.00,64.00,0.00,0.00,48.00
2025,11,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",103.00,33.00,9.39,0.00,7.80,0.00,15.81,2.00,0.00,2324.00,754.00,0.00,348.00,0.00,1222.00
2025,11,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",64.00,18.00,1.91,0.00,3.87,0.00,12.21,1.00,1.00,1169.00,116.00,0.00,150.00,0.00,903.00
2025,11,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",279.00,65.00,14.49,2.75,12.55,0.79,34.43,5.00,0.00,5681.00,1136.00,353.00,540.00,33.00,3619.00
2025,11,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",111.00,21.00,7.30,0.00,5.80,0.00,7.90,7.00,1.00,1232.00,404.00,0.00,233.00,0.00,595.00
2025,11,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",136.00,26.00,8.85,0.00,6.11,0.49,10.55,9.00,0.00,1454.00,797.00,0.00,234.00,24.00,399.00
2025,11,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",128.00,18.00,4.78,0.40,3.67,0.00,9.15,6.00,2.00,981.00,233.00,28.00,162.00,0.00,558.00
2025,11,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",56.00,13.00,5.18,0.00,2.40,0.00,5.43,1.00,0.00,985.00,334.00,0.00,172.00,0.00,479.00
2025,11,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",77.00,25.00,9.94,0.10,0.98,0.00,13.98,2.00,0.00,1735.00,708.00,6.00,74.00,0.00,947.00
2025,11,OH,PSA Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",57.00,20.00,3.68,0.16,3.72,0.00,12.44,2.00,1.00,1692.00,323.00,33.00,143.00,0.00,1193.00
2025,11,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",41.00,11.00,2.39,1.00,1.62,0.00,5.99,4.00,2.00,991.00,215.00,128.00,60.00,0.00,588.00
2025,11,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",107.00,19.00,6.22,0.00,3.45,0.00,9.33,6.00,1.00,1224.00,301.00,0.00,145.00,0.00,778.00
2025,11,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",65.00,17.00,3.84,1.01,4.27,0.00,7.88,5.00,0.00,1730.00,393.00,136.00,218.00,0.00,983.00
2025,11,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",54.00,15.00,5.03,1.29,1.26,0.00,7.41,6.00,0.00,2111.00,301.00,222.00,135.00,0.00,1453.00
2025,11,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",265.00,75.00,15.52,5.45,18.44,0.00,35.59,12.00,4.00,7599.00,829.00,1808.00,980.00,0.00,3982.00
2025,11,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",28.00,3.00,0.06,0.00,0.00,0.00,2.93,0.00,0.00,283.00,1.00,1.00,1.00,0.00,280.00
2025,11,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",94.00,17.00,5.94,0.12,4.14,0.00,6.81,2.00,0.00,1835.00,406.00,10.00,251.00,0.00,1168.00
2025,11,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",477.00,53.00,31.53,7.62,6.22,0.92,6.71,10.00,0.00,3196.00,2234.00,468.00,199.00,36.00,259.00
2025,11,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",73.00,5.00,1.93,1.58,1.49,0.00,0.00,3.00,0.00,1227.00,460.00,655.00,112.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",62.00,7.00,6.00,0.00,1.00,0.00,0.00,4.00,0.00,325.00,265.00,0.00,60.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",57.00,15.00,5.00,1.42,1.27,0.00,7.32,7.00,0.00,1537.00,309.00,593.00,71.00,0.00,564.00
2025,11,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",179.00,25.00,9.38,0.00,10.32,0.00,5.30,6.00,3.00,1366.00,344.00,0.00,766.00,0.00,256.00
2025,11,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",45.00,10.00,7.00,3.00,0.00,0.00,0.00,3.00,0.00,2630.00,1823.00,806.00,1.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",74.00,18.00,10.57,5.25,2.17,0.00,0.00,4.00,0.00,1566.00,1202.00,248.00,116.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",116.00,16.00,10.72,1.96,1.32,0.00,2.00,6.00,0.00,916.00,377.00,291.00,159.00,0.00,89.00
2025,11,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52.00,6.00,5.94,0.00,0.06,0.00,0.00,4.00,1.00,483.00,480.00,0.00,3.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",327.00,39.00,18.92,9.73,5.35,0.00,5.00,9.00,7.00,2874.00,1141.00,989.00,238.00,0.00,506.00
2025,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",562.00,71.00,49.48,10.23,11.28,0.00,0.00,45.00,2.00,7364.00,5815.00,878.00,671.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",243.00,52.00,31.22,5.74,11.79,0.00,3.24,14.00,7.00,6079.00,3455.00,984.00,1436.00,0.00,204.00
2025,11,OO,SkyWest Airlines Inc.,ATY,"Watertown, SD: Watertown Regional",60.00,6.00,4.24,0.93,0.82,0.00,0.00,0.00,0.00,2031.00,1251.00,629.00,151.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",564.00,104.00,47.05,11.67,38.62,0.00,6.67,0.00,0.00,6896.00,3398.00,635.00,2549.00,0.00,314.00
2025,11,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",117.00,32.00,17.79,0.73,7.91,0.00,5.57,5.00,0.00,1887.00,732.00,169.00,481.00,0.00,505.00
2025,11,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",29.00,9.00,1.97,1.00,3.85,0.00,2.19,1.00,0.00,696.00,56.00,18.00,510.00,0.00,112.00
2025,11,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",84.00,17.00,11.74,3.81,1.45,0.00,0.00,7.00,0.00,2268.00,1295.00,854.00,119.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",29.00,4.00,2.57,0.00,1.43,0.00,0.00,3.00,0.00,188.00,57.00,0.00,131.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Scottsbluff W Neb Regional Wm B Heilig Field",51.00,7.00,2.90,0.00,0.95,0.00,3.15,1.00,0.00,282.00,130.00,0.00,52.00,0.00,100.00
2025,11,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",216.00,42.00,21.46,1.95,5.47,0.00,13.12,8.00,0.00,3291.00,1773.00,237.00,271.00,0.00,1010.00
2025,11,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",29.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",87.00,12.00,8.24,0.00,0.76,0.00,3.00,0.00,0.00,1286.00,1055.00,0.00,15.00,0.00,216.00
2025,11,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",145.00,14.00,9.64,0.00,2.36,0.00,2.00,7.00,0.00,476.00,341.00,0.00,62.00,0.00,73.00
2025,11,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",134.00,10.00,6.01,0.60,1.58,0.00,1.81,4.00,0.00,1482.00,1201.00,64.00,133.00,0.00,84.00
2025,11,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",59.00,9.00,7.57,0.77,0.66,0.00,0.00,0.00,0.00,1065.00,793.00,148.00,124.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",97.00,13.00,3.56,0.00,3.06,0.00,6.38,10.00,0.00,483.00,100.00,0.00,87.00,0.00,296.00
2025,11,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",286.00,86.00,41.24,10.49,27.91,0.00,6.36,6.00,0.00,7909.00,2750.00,1189.00,3715.00,0.00,255.00
2025,11,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",834.00,94.00,41.47,9.70,25.86,0.00,16.97,14.00,10.00,5802.00,2210.00,1189.00,1599.00,0.00,804.00
2025,11,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",59.00,14.00,4.00,4.00,1.00,0.00,5.00,1.00,0.00,1592.00,320.00,1016.00,21.00,0.00,235.00
2025,11,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",52.00,6.00,3.86,0.60,1.55,0.00,0.00,3.00,0.00,580.00,392.00,72.00,116.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",59.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,33.00,0.00,33.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",151.00,28.00,11.99,2.94,3.06,0.00,10.01,5.00,0.00,1709.00,479.00,358.00,138.00,0.00,734.00
2025,11,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",135.00,28.00,18.27,2.40,4.92,0.00,2.41,10.00,0.00,2230.00,806.00,580.00,558.00,0.00,286.00
2025,11,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",457.00,81.00,33.97,11.15,16.43,0.00,19.45,21.00,3.00,4958.00,1709.00,613.00,1015.00,0.00,1621.00
2025,11,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",147.00,7.00,5.59,1.00,0.41,0.00,0.00,5.00,3.00,824.00,340.00,463.00,21.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",92.00,25.00,10.84,1.00,9.84,0.00,3.33,6.00,1.00,1886.00,759.00,130.00,730.00,0.00,267.00
2025,11,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",117.00,40.00,10.03,2.72,14.79,0.00,12.46,11.00,0.00,3299.00,361.00,436.00,1457.00,0.00,1045.00
2025,11,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",51.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",60.00,13.00,5.62,0.00,3.71,0.00,3.67,6.00,2.00,695.00,114.00,0.00,432.00,0.00,149.00
2025,11,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",119.00,29.00,11.00,0.95,8.56,0.00,8.49,10.00,0.00,2587.00,577.00,229.00,824.00,0.00,957.00
2025,11,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",79.00,18.00,7.87,1.00,5.37,0.00,3.76,2.00,0.00,959.00,322.00,221.00,304.00,0.00,112.00
2025,11,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",58.00,11.00,9.51,0.53,0.97,0.00,0.00,0.00,0.00,990.00,859.00,41.00,90.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",158.00,44.00,26.68,8.04,5.69,0.00,3.60,7.00,1.00,3273.00,1852.00,873.00,437.00,0.00,111.00
2025,11,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,73.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",87.00,14.00,5.67,6.00,0.33,0.00,2.00,3.00,0.00,1184.00,238.00,843.00,10.00,0.00,93.00
2025,11,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",87.00,18.00,13.22,2.53,2.25,0.00,0.00,8.00,0.00,2720.00,2196.00,262.00,262.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",59.00,10.00,3.92,0.00,2.72,0.00,3.36,6.00,0.00,785.00,148.00,0.00,161.00,0.00,476.00
2025,11,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",60.00,6.00,2.55,1.00,1.06,0.00,1.39,0.00,0.00,258.00,90.00,47.00,33.00,0.00,88.00
2025,11,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",504.00,67.00,34.27,5.13,15.71,0.00,11.90,37.00,0.00,4784.00,1913.00,522.00,1129.00,0.00,1220.00
2025,11,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",89.00,23.00,7.12,0.00,6.39,0.00,9.49,5.00,1.00,3413.00,1307.00,0.00,1382.00,0.00,724.00
2025,11,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",207.00,19.00,10.56,1.00,3.44,0.00,4.00,3.00,0.00,943.00,465.00,81.00,176.00,0.00,221.00
2025,11,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",107.00,15.00,5.73,1.00,1.55,0.00,6.72,6.00,0.00,1601.00,544.00,194.00,239.00,0.00,624.00
2025,11,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",65.00,16.00,9.84,0.47,2.01,0.00,3.67,5.00,0.00,1224.00,415.00,54.00,257.00,0.00,498.00
2025,11,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",86.00,22.00,9.17,2.94,7.07,0.00,2.82,10.00,0.00,1932.00,448.00,395.00,857.00,0.00,232.00
2025,11,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",59.00,3.00,1.89,0.00,0.11,0.00,1.00,0.00,0.00,99.00,69.00,0.00,6.00,0.00,24.00
2025,11,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",61.00,21.00,11.31,0.00,3.89,0.00,5.80,10.00,0.00,2152.00,645.00,0.00,587.00,0.00,920.00
2025,11,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",24.00,7.00,0.93,0.00,5.14,0.00,0.93,2.00,0.00,521.00,37.00,0.00,445.00,0.00,39.00
2025,11,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",50.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,101.00,70.00,0.00,0.00,0.00,31.00
2025,11,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",50.00,14.00,8.03,1.00,3.31,0.00,1.66,3.00,0.00,1650.00,809.00,42.00,379.00,0.00,420.00
2025,11,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5950.00,637.00,377.35,40.88,91.66,1.39,125.71,171.00,3.00,53482.00,29915.00,6563.00,5717.00,30.00,11257.00
2025,11,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1528.00,319.00,152.99,57.61,58.62,1.88,47.91,81.00,5.00,31226.00,13434.00,9016.00,4895.00,53.00,3828.00
2025,11,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",59.00,7.00,5.73,0.96,0.31,0.00,0.00,1.00,0.00,999.00,288.00,674.00,37.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",192.00,49.00,26.28,2.07,9.25,0.00,11.40,12.00,0.00,3904.00,1578.00,227.00,953.00,0.00,1146.00
2025,11,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",288.00,49.00,31.15,1.06,8.16,0.00,8.62,18.00,2.00,3026.00,2087.00,117.00,469.00,0.00,353.00
2025,11,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",198.00,30.00,19.13,3.85,3.75,0.00,3.26,14.00,1.00,2030.00,855.00,420.00,417.00,0.00,338.00
2025,11,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2209.00,399.00,251.04,95.05,46.50,0.00,6.41,105.00,0.00,52458.00,36294.00,11857.00,3922.00,0.00,385.00
2025,11,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",50.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,33.00,33.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",51.00,6.00,5.37,0.00,0.63,0.00,0.00,0.00,0.00,284.00,258.00,0.00,26.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",50.00,15.00,6.36,0.00,6.34,0.00,2.30,1.00,2.00,1165.00,404.00,0.00,604.00,0.00,157.00
2025,11,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",36.00,8.00,4.79,1.30,1.91,0.00,0.00,0.00,1.00,282.00,196.00,26.00,60.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",29.00,2.00,1.00,0.00,0.35,0.00,0.65,0.00,0.00,33.00,16.00,0.00,6.00,0.00,11.00
2025,11,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",48.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",76.00,16.00,10.81,1.99,3.21,0.00,0.00,5.00,0.00,2079.00,1636.00,216.00,227.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",156.00,24.00,9.87,1.00,3.08,0.00,10.06,5.00,0.00,1443.00,577.00,16.00,177.00,0.00,673.00
2025,11,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",51.00,5.00,1.00,2.86,1.14,0.00,0.00,4.00,0.00,331.00,34.00,219.00,78.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",284.00,20.00,7.43,5.00,3.82,0.93,2.82,12.00,1.00,905.00,415.00,207.00,132.00,55.00,96.00
2025,11,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",178.00,49.00,27.48,1.00,8.27,0.00,12.26,11.00,0.00,3278.00,1380.00,69.00,584.00,0.00,1245.00
2025,11,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",639.00,85.00,30.23,11.67,19.23,0.00,23.87,17.00,2.00,6526.00,2619.00,833.00,1461.00,0.00,1613.00
2025,11,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",76.00,7.00,2.40,3.38,1.23,0.00,0.00,4.00,0.00,329.00,65.00,245.00,19.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",159.00,31.00,15.23,1.85,8.12,0.00,5.80,11.00,1.00,2614.00,1222.00,194.00,353.00,0.00,845.00
2025,11,OO,SkyWest Airlines Inc.,FMN,"Farmington, NM: Four Corners Regional",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,55.00,55.00,0.00,0.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",174.00,43.00,18.41,3.60,9.77,0.00,11.21,14.00,0.00,3390.00,982.00,508.00,810.00,0.00,1090.00
2025,11,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",50.00,13.00,7.43,1.69,2.91,0.33,0.63,2.00,0.00,879.00,420.00,204.00,225.00,10.00,20.00
2025,11,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",302.00,54.00,31.88,4.50,8.59,0.00,9.02,21.00,1.00,3569.00,1808.00,643.00,615.00,0.00,503.00
2025,11,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",405.00,88.00,41.61,10.93,25.99,0.00,9.48,37.00,0.00,6083.00,1926.00,1132.00,2492.00,0.00,533.00
2025,11,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",60.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,180.00,99.00,27.00,54.00,0.00,0.00
2025,11,OO,SkyWest Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",57.00,16.00,5.98,4.95,0.82,0.00,4.26,2.00,2.00,1263.00,449.00,516.00,49.00,0.00,249.00
2025,11,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",542.00,62.00,26.71,11.92,16.07,0.00,7.30,16.00,2.00,3819.00,1201.00,1045.00,1141.00,0.00,432.00
2025,11,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",89.00,10.00,5.39,1.88,2.72,0.00,0.00,5.00,0.00,1316.00,408.00,726.00,182.00,0.00,0.00
